bp_rp,phot_g_mean_mag
2.6896305,19.886534
1.3071842,20.416384
3.0902052,16.64793
,19.374653
1.9827833,10.76344
,20.526146
0.47418976,18.132647
2.2546062,20.746338
1.4572926,20.99571
2.1796627,20.587946
1.8395119,18.880636
,20.755156
2.147787,20.543962
2.6549902,14.775007
1.5879097,20.48709
1.1025009,20.398014
2.5289774,13.663583
1.5222282,19.8242
1.8782825,20.262476
1.1008339,20.67637
1.4009209,18.513775
1.0477295,19.741001
,19.609674
2.309534,15.166633
1.4342022,19.419502
0.7159052,8.569766
1.919591,13.122622
-0.029471397,14.338212
1.4467087,20.787083
2.9088478,14.710341
1.9932098,20.475105
3.2954636,20.527275
2.8475227,15.631426
1.4612274,12.361117
,18.79007
,20.446054
,20.031887
,20.26128
1.679985,10.884248
3.9665012,18.566065
,20.45805
1.5588245,19.301907
,20.548277
0.61559296,17.79447
1.9514828,20.214533
1.4824467,19.721878
2.6764488,14.852464
4.0279064,17.49383
2.2103443,20.086597
,20.186516
0.6239214,8.52687
3.437645,20.596794
2.0156822,20.133026
2.5389156,13.797605
,19.710371
,20.191168
2.6426792,20.039427
,19.36359
2.1550636,20.886377
3.2249355,17.50042
2.88517,15.4132395
1.9482384,19.148252
1.1415157,19.0153
0.76600885,7.157714
,19.608894
2.3947754,20.400488
3.0625868,15.768392
2.1093235,20.726168
0.85583687,8.67678
2.2784615,14.434415
2.4280949,19.876303
2.4997177,19.620157
2.0347443,20.813368
1.4632072,11.816096
2.1369905,14.160205
1.3291988,20.177256
1.9685116,13.389093
2.257142,16.793596
,20.651901
2.602703,19.865713
2.4836407,19.787449
1.7401161,20.067211
1.3802834,20.377317
2.0423298,20.886404
0.72562885,8.664272
2.6315784,19.982206
1.5441742,17.14886
2.4410095,20.438541
3.6119213,17.553082
,20.441217
3.2762547,20.117207
2.1587734,20.835323
2.1494045,20.533098
1.2692566,20.251087
1.453413,20.0274
2.7280598,19.443165
1.5261288,18.093464
1.2570362,20.296173
1.1558161,9.703953
,20.667366
,18.943283
,20.610716
2.5256834,13.090519
1.9814739,20.636948
1.2731113,19.696407
,20.526875
1.1590872,10.1217375
3.4204054,17.127062
2.7956285,15.758385
0.9952116,10.381307
2.47077,14.612221
3.0204697,14.819497
2.4672794,14.779901
2.3056622,19.195076
2.5330772,20.47907
0.6719656,8.421152
1.6663647,20.739574
1.9985142,20.140982
,19.170452
,18.919195
1.5713234,19.362364
1.4184513,19.174429
2.5420895,20.104057
1.1929684,20.250483
,20.023972
4.101555,18.277464
2.590004,14.360623
,19.985252
1.2653923,19.424295
,19.404747
,19.731785
2.9236279,15.954943
3.0435095,15.587237
1.5940208,12.291515
1.1759396,19.508545
3.1539125,15.596138
1.191246,18.573174
1.6149311,20.825521
1.2392025,18.749025
,20.46212
1.0580378,9.7565975
0.92737484,10.161532
2.6621256,14.9158745
1.1504984,9.488566
2.696208,15.728177
0.6629505,19.947542
0.9116497,19.784391
1.333065,18.332615
1.5524187,12.497835
1.3229542,20.468748
3.8361568,17.858608
,10.9844475
3.3943768,17.630087
2.4843597,13.55824
2.118969,19.514427
2.455184,14.907661
0.5307045,18.327213
2.8861055,15.935791
1.2752438,19.29177
1.344759,20.793362
2.3884144,20.667913
0.44909334,7.1113763
2.4523468,20.478466
1.9338665,20.458378
,19.324188
1.7889023,20.131533
3.222518,16.551275
1.4048977,19.605766
1.2746372,19.790401
1.184658,20.578213
0.75930357,5.73697
1.6229057,19.225971
2.2577686,20.088821
,18.677904
,19.2029
2.6743479,13.810919
4.119051,18.786783
3.0640163,16.593046
1.4677372,19.939716
2.2894907,12.768624
1.321312,11.469211
3.3320599,18.123707
1.510746,19.896845
2.0612793,19.94362
1.3230896,20.852652
2.1264515,20.751171
1.8870068,20.003668
0.8384676,12.483899
,19.775963
,20.41118
,20.335442
2.3913918,20.507849
3.0211391,16.627546
2.141035,18.731657
0.1882081,6.6558313
1.6648388,18.56858
1.5040627,18.868109
,20.032003
2.7657661,15.408008
,20.062798
1.802208,19.165394
,19.895554
1.9603024,19.81968
1.6877804,19.428871
2.4934988,13.487165
0.9848404,18.515337
2.9598331,16.447554
3.3880138,17.411879
3.2355356,16.686638
,20.382608
3.6997776,18.594673
1.3626652,19.26544
2.7188082,13.988173
0.19184303,15.351697
1.631773,20.245739
0.5605793,20.707289
,19.051287
0.9177456,20.528421
2.2235813,20.871006
,19.18256
1.2612629,10.801936
3.584076,17.537169
3.0058508,15.394682
,19.94836
3.068573,19.719442
2.4385262,20.153612
2.6469402,20.462238
2.973812,16.91701
3.463932,19.306318
2.5995598,14.917768
1.1288471,20.15659
2.603526,13.864581
2.7533722,15.891768
3.0607204,14.902594
0.8102293,7.348722
0.20687962,16.089231
0.6854677,8.087517
2.6953945,13.338335
2.712061,20.040665
1.7836132,19.884796
0.83646584,19.382748
1.7185345,20.104027
2.5509138,14.86212
,20.152872
0.9292984,10.131148
1.9617777,13.867879
2.491949,11.844074
3.1038933,16.364622
3.402835,16.95506
2.9208527,20.215857
3.0410566,15.263877
3.089879,16.243286
1.5499172,20.940838
3.5868359,18.66133
1.281868,20.964926
2.768056,16.394526
0.9805012,9.75832
3.1594086,17.537502
2.4927092,13.598354
2.044342,12.998877
4.0274563,18.219967
0.9645014,10.115564
3.29463,16.640833
2.227666,13.482618
1.5586529,20.415102
2.33255,13.679281
2.520012,15.0824
3.0633087,19.530722
1.0359526,9.405722
3.4500504,17.28331
3.4168262,16.754438
,19.58329
0.64642525,17.27857
2.4655209,20.892069
2.2836418,19.695017
1.4019051,20.817339
1.3005733,19.92275
0.17103195,20.198244
1.3245544,20.442198
1.5578022,20.733488
2.2847834,14.716504
2.1207905,20.85481
1.3998375,18.5236
1.1578064,15.754543
,20.970598
2.7650185,15.53087
2.5056458,13.58043
2.448985,14.655772
1.6755447,19.418468
2.988655,16.587801
0.60866547,19.003572
3.3560143,14.880966
1.4450703,19.360752
,20.443016
2.9595032,19.465132
1.1315422,20.174362
0.78468895,20.519619
0.8996067,17.73824
1.4581699,20.04937
,19.125326
,19.0833
1.8634939,12.593129
1.5227985,19.301052
1.890007,14.454132
2.3820677,14.261711
,19.966476
,20.858206
1.441082,19.221832
2.7233143,14.326147
2.8529358,18.39464
3.1155453,16.749651
2.2499142,14.238347
3.0508804,14.713737
2.5947428,14.674606
2.917656,15.866439
2.481431,14.459509
0.45711708,20.523151
,19.47313
2.7910147,14.988429
2.9563236,15.353513
,19.47598
0.86121464,8.474512
1.9376507,19.149866
1.8461733,12.503109
1.8944778,19.444178
1.9549217,19.80306
1.6378422,20.019869
1.4810581,20.43448
4.0852623,15.965475
2.850809,16.17308
,19.906418
1.7945452,11.758073
1.4297028,19.842634
2.435958,12.656645
3.008234,20.124107
1.5412254,20.168224
3.7605667,17.235847
2.7171154,13.761223
1.2930946,19.057396
2.3495092,12.144374
2.3558483,10.861428
1.7912426,19.051971
1.98312,19.389093
,20.120161
1.8747864,20.05748
1.4449539,19.055096
0.7210841,8.11038
1.0329571,20.810322
1.839859,19.088587
1.9559383,20.423788
0.9164648,10.215913
2.9113617,14.129621
1.149044,19.538876
,20.278847
1.1466141,18.087101
,18.480165
,18.903465
,20.254543
0.3342209,20.824783
,18.418304
,20.674278
2.9507504,14.787677
0.850708,18.908266
1.18227,18.852932
2.915883,15.904954
0.9203758,18.545494
2.2240524,20.801378
1.2143278,15.642069
2.4226303,20.0375
0.74461985,6.295255
0.8985596,19.303543
,13.806228
1.041441,17.965279
,19.906181
2.1367035,20.097488
,20.452606
3.077714,16.406092
2.5664997,13.409379
1.7806559,12.444933
2.6314936,14.157165
1.2868671,19.960854
1.0495548,17.176928
1.1669569,11.219985
,16.95333
2.689415,15.964649
3.002019,15.5230055
1.0107813,9.531517
,18.740877
2.2646465,13.69213
1.5733585,20.03252
,15.205391
2.8335762,15.27947
2.2750893,13.727303
2.3639126,19.645002
2.3305635,13.957575
2.40419,20.07323
1.6769447,9.021555
2.1927204,13.483353
1.2105045,11.097724
2.1459188,12.7260065
1.2506618,20.353361
1.3197622,11.211794
,19.79055
0.7576289,8.211603
2.3940954,14.566958
2.1763153,20.043665
,6.7826576
3.2258358,17.56361
2.6713314,16.311646
2.4558516,13.87172
1.3231297,18.179398
1.895937,12.831337
1.4536953,8.816833
2.9762392,16.145912
1.1652985,9.371234
2.5681372,14.772983
2.4038067,12.164237
1.5759315,20.00798
0.9849777,20.332031
1.5262175,12.084847
3.3611088,15.36537
3.5640125,18.233868
2.5062714,15.139898
2.6596222,14.439661
1.5125198,11.962047
2.854827,16.098803
1.1522865,9.638535
3.1044712,15.42915
2.0737362,20.430172
2.6896505,16.177565
1.5661907,20.285929
3.75461,19.30497
0.45658684,17.90131
3.5268269,16.753672
,20.52456
1.1348057,10.122806
1.0645351,19.438524
1.0110931,18.973846
,19.703938
2.578845,15.650847
,20.048685
,20.334436
1.9926777,20.514898
2.3192463,13.9537325
3.438756,16.527866
1.5756855,19.87953
3.1579533,17.412874
2.8571787,16.02302
1.6410522,20.23315
2.5176964,14.551006
2.579977,19.45632
1.3649435,10.578306
,19.597263
1.6859684,19.440983
2.3098097,15.323733
1.2914906,9.525338
1.6805382,20.279877
,19.974798
1.9900913,19.28758
0.94545937,19.923002
1.047411,20.70984
,20.005852
1.3548298,11.467237
3.5923882,17.527538
1.4450207,19.387774
0.7215333,8.549106
2.2134743,13.396637
2.4014206,20.291185
2.567255,19.23438
0.7977848,9.2055855
4.080448,17.58104
1.9888554,20.260416
1.62006,20.51841
0.5987921,8.380271
3.008461,15.881566
1.2891445,11.059146
2.4760218,12.061258
2.2641096,13.0303335
3.9862957,17.803333
3.50879,17.123236
1.9951305,20.610058
1.4521255,20.42222
2.4505863,14.623451
,20.451967
1.6763763,18.0365
1.5191879,19.068933
0.99349976,18.824324
1.1945744,19.89407
,17.010347
1.6859512,20.565327
2.5460873,12.418295
3.5844498,17.80162
2.4296694,13.803806
1.5289688,9.828386
2.997198,15.445431
1.0979195,18.553322
0.90278435,20.467215
2.544384,20.170507
,15.389269
1.2597733,19.418846
,17.57039
2.0193262,13.270198
1.673399,20.281235
3.4232197,19.124426
,18.630764
2.9418821,16.513899
1.5885525,12.067465
3.4734917,17.682295
2.3160439,19.793314
1.9893436,20.309504
0.58615494,17.73567
3.6183681,18.232588
0.747797,17.082794
2.799986,20.015963
2.2559319,20.963903
2.4893093,20.044756
,20.369705
,20.223898
,19.904127
2.240903,13.980826
,19.847279
1.6360683,19.98248
2.5593176,15.063495
2.402669,14.193597
2.1181984,19.598679
3.227995,16.924372
0.69880533,7.985329
1.7777481,20.034039
2.229559,20.663033
2.9213648,15.689506
2.7186794,15.619173
2.8083725,20.084528
1.5786934,10.004173
2.401661,19.906462
2.8505545,15.627254
1.749176,20.502287
4.005472,17.51767
3.1519089,20.26368
2.61419,15.693733
2.8282719,20.667753
2.151451,20.8196
2.8948555,20.45549
2.6420717,15.692202
2.7005148,15.770146
,20.10783
2.6870527,14.765946
2.2176857,20.607786
2.6911755,20.542328
3.7259216,17.261374
,20.437275
3.1778107,20.902842
1.4748249,19.905443
2.9164944,14.313188
,19.454128
1.3045139,19.28019
1.5916195,18.943144
1.7770567,12.694842
1.7064152,20.4581
1.7173634,18.7507
1.2281151,20.787275
,19.76019
1.5770416,19.233059
2.7587595,14.9790745
3.4468613,15.979464
2.301899,20.25616
2.0014324,20.681143
,20.28076
1.0087852,20.896805
1.9076176,20.487001
1.6615715,12.024703
2.5792303,14.95984
1.7906036,20.733458
1.9487133,20.842176
2.234354,19.955116
2.1025944,20.120733
0.8806648,18.237103
1.4195671,19.522352
2.425705,19.289217
1.7802181,20.543896
2.8256025,14.978545
2.4727106,14.361273
2.9261074,16.47904
1.4545727,19.281338
1.400837,20.396252
2.5597305,12.876771
,20.34952
,20.172052
,20.311228
3.1706114,15.988927
2.2293596,13.662783
1.0040979,10.774161
,20.546274
1.8297234,19.114176
3.2294626,16.455738
1.6124249,17.678598
,19.40219
1.4627838,19.187902
2.2261038,14.110763
,19.782255
0.7953625,19.44171
0.82321453,9.670914
1.2700195,20.987617
4.4429226,18.937805
2.8016481,15.374175
1.9196739,17.38896
0.8998575,9.62812
,18.836288
,18.781155
0.8768425,18.88618
1.1319771,20.403542
,19.392788
2.848752,13.518128
,20.137081
1.3793945,20.209976
1.319088,18.566492
,19.588547
2.3830824,12.643438
0.7639246,9.28151
0.801507,9.2577715
1.9510593,13.213138
3.0188904,19.364069
2.1805544,13.489443
2.2052479,19.157103
3.0558548,20.487473
2.9979734,15.996922
2.6692238,19.906927
,15.276479
0.5313759,18.951998
2.2884083,20.212925
2.4072495,20.490892
2.072895,14.011643
,18.972872
2.1784763,13.151663
2.6627274,14.14476
2.700159,16.755117
1.5147495,11.466942
,18.87917
2.7830858,15.362804
2.4430923,14.449699
3.2656298,16.187027
3.6441689,17.806534
1.9452877,20.989351
1.2042027,10.49352
2.766284,14.877291
2.8208628,16.942467
2.8176231,15.573904
0.64763784,7.935639
1.8613167,20.635483
0.82027817,8.977144
2.1005383,19.797804
2.6267853,20.111925
,20.151678
2.806984,15.195408
3.1026402,16.489864
1.3553324,11.404842
2.1920433,14.302326
2.3848448,14.192151
2.371066,12.4269085
,20.11514
1.1665878,10.629203
1.7193365,11.565344
2.5040703,20.002834
2.8405495,16.492085
3.2191076,15.656152
2.6517916,14.847435
2.7745419,16.839813
3.307455,17.175632
3.3926544,17.665241
2.4317007,14.211891
3.069789,15.525403
2.833499,14.535799
3.2015858,15.995387
2.0488148,19.609396
1.616415,18.667753
1.5928345,20.630072
1.7181988,20.03249
2.409134,18.599176
1.4116383,20.20605
2.1318722,20.867306
1.3659058,18.726881
0.83526325,10.076945
2.5563498,15.166464
,20.509169
0.88216686,9.379357
0.9045696,10.116102
1.9523087,19.932281
1.8980865,20.740044
2.4480896,20.567564
2.6850834,20.035149
3.0577621,16.30425
2.2274914,19.097755
1.42274,17.082394
0.81672764,9.888995
2.474512,20.695358
3.7002296,19.041143
0.7332463,6.255109
0.78200626,7.708167
2.6695423,12.767308
1.4738274,20.604723
3.0925894,16.102985
3.7685242,17.34434
1.2615509,19.152548
1.307333,19.734158
1.1486244,20.28896
2.1966305,12.643912
0.48835373,20.812315
1.2476063,18.320114
2.8571796,16.641163
0.27134514,20.470577
1.1687202,20.02675
2.119627,19.943836
2.1824608,12.285701
,20.082851
,19.982851
3.8560429,17.258493
3.25803,17.439
,20.345367
,20.620096
1.2158422,11.056502
4.666994,18.027872
1.4502211,10.063628
2.4125805,14.166091
3.1713715,14.027965
0.8838949,8.828156
-0.9236164,20.696592
1.398674,10.086903
1.3971777,10.536846
1.475832,19.828272
1.9771957,9.449922
1.4796143,19.320702
1.7342129,12.866857
2.3803082,20.226654
1.8153515,20.107061
2.1933708,19.992542
1.6615744,12.157837
1.3439131,11.034236
0.98143005,20.073587
1.8822441,19.75227
0.5062256,20.600052
1.9198189,20.808346
2.3437881,20.661978
3.2615566,20.833763
-0.20113564,14.828355
,20.602098
,20.163137
1.4876175,20.366518
3.0625095,16.381538
,19.866852
1.6809998,19.73447
1.6515083,20.808859
0.7129841,4.942517
1.2982464,20.42778
3.0525713,16.850666
1.629303,19.295944
1.9317169,19.312328
3.0746384,14.576138
1.9289665,20.402504
2.341198,11.748686
2.614173,16.134289
2.272337,13.293048
0.81707954,10.717584
1.110815,10.0156765
,19.89041
0.9606104,10.407322
2.3316994,20.284101
1.1216402,9.535162
1.24613,20.602373
2.1093054,12.895035
1.8757706,19.52749
2.6332636,14.078881
1.5721092,20.582354
1.8776741,20.319456
3.2241583,16.72293
1.4716473,19.484505
0.80644417,20.550632
1.05548,10.395789
3.2656012,17.173502
1.4350967,18.284988
1.17733,18.250526
0.93063927,20.879166
1.2926884,18.738192
3.3928623,18.254337
,19.963615
1.2330017,19.065468
0.72276115,20.624762
1.5403366,19.291306
3.311658,16.463797
,20.599766
3.2598305,17.335104
0.76120424,7.286657
,19.19896
,18.841007
1.8221636,12.186419
2.4754906,19.293577
2.6718426,19.322063
2.6473055,15.454942
2.985695,16.439396
,19.238008
2.1224566,13.604043
1.4260445,11.601013
4.105812,19.17199
1.2898388,17.126865
1.7341976,19.697798
,19.421629
3.8839417,19.93222
,20.491137
2.8628454,15.759353
,20.223194
0.91031265,8.5892105
1.5339108,19.338604
0.9311123,20.49039
,18.944912
2.3154259,14.273873
3.309679,17.137594
1.6127539,9.820171
1.9801445,20.609312
2.6315746,20.026735
2.003395,20.065458
3.5396938,14.1524105
2.1372032,13.362707
1.44841,20.911322
2.4975052,14.439855
1.6852951,20.212286
3.5015783,16.737103
2.2011547,19.419077
0.8854456,8.92354
,19.219664
3.8212013,18.535444
1.2907867,20.968443
1.3453751,19.159767
2.3109264,14.310021
0.67184925,8.469999
1.1803446,10.492787
1.3983898,20.729815
3.472252,18.921892
1.6230888,20.219248
1.8763046,20.957323
2.1502972,20.182314
1.2596169,20.040855
2.0031452,19.88865
2.071394,19.005564
2.7477388,16.131126
1.4848995,19.760185
1.4706116,19.357815
1.5905914,20.77932
1.9477701,12.796453
1.9003077,13.5869665
1.0918951,10.531424
1.7341022,11.518694
0.65293694,17.082436
2.6594677,14.582798
1.9336185,12.961082
2.7805357,15.603767
,20.293484
2.2733936,13.941926
2.9804802,15.10409
,20.114635
2.0026665,20.836056
0.97227097,8.451203
1.6972466,12.522197
,20.32657
2.4178114,14.812927
1.8800163,12.975146
2.6001024,15.038897
,20.512007
3.3632364,16.927494
2.931054,15.595983
1.3314266,18.668045
2.142518,13.988588
1.1707716,11.3342905
0.8254967,20.157825
1.3128242,17.758877
,19.796577
1.2517567,18.998621
0.24617195,17.419033
1.9407406,20.506367
2.158945,20.393417
2.170435,12.510285
2.827777,15.795182
3.0380163,16.010332
3.2120285,17.054234
0.21141815,17.131403
3.4412556,17.492804
0.8813181,9.6087265
0.69424963,7.35459
2.4113426,14.00586
0.6947646,8.206204
3.3283424,17.707142
2.4573288,13.7819805
,14.295549
3.3573694,12.1231575
,9.158874
2.830614,15.021474
,19.999767
1.4892273,20.461517
,19.280704
,20.58429
1.5824432,10.4494705
3.57378,18.987469
1.696518,20.526062
1.3842163,20.282848
,20.680525
,20.64779
,20.696575
2.7427711,15.824632
1.3454828,11.323354
1.8080482,20.69706
,20.59255
1.515379,20.490627
2.1277962,18.156712
3.033864,16.262005
,20.40978
1.6511002,19.778801
2.3932695,14.453074
3.8945427,17.758825
,20.753635
,20.362617
2.6555815,13.466121
1.6310539,19.852985
1.0377159,10.709972
0.82268715,5.8991714
1.2541733,19.158394
0.3519554,20.08374
1.7315941,12.45487
0.72085,8.766161
2.7125053,19.94104
1.6984482,20.290277
2.847023,20.280579
2.638914,14.88732
2.4758053,15.017591
2.1024914,13.29935
1.2802944,19.69824
,20.034792
,19.752874
1.343214,20.12192
,20.273935
,19.948046
2.157342,14.066834
3.9487877,18.429617
0.86407375,8.949271
,20.61844
0.88409233,9.398668
3.6436844,17.846529
,20.432116
0.5659509,6.919461
1.3775349,18.644964
1.8756275,13.067292
2.1558704,11.557326
1.7733803,20.001406
2.8345432,14.912975
0.6827698,20.751339
,19.807978
1.7231731,12.259899
1.0613079,19.35656
,14.849893
1.1694736,19.921688
1.603239,18.195265
1.8156509,11.173329
0.9339905,19.918682
1.1442204,19.848896
2.7327347,14.335573
3.386076,16.676619
3.819209,17.404043
1.5808468,18.57677
1.2134438,20.341623
1.3046112,20.037281
,20.640902
1.0742607,20.573982
,20.474741
2.163063,20.333591
,20.278996
1.778841,19.647728
1.2965279,20.966547
0.19849586,16.677446
2.6102638,15.950408
3.9215736,17.232475
1.5459232,20.853779
1.9943123,18.806421
3.439417,17.762459
2.6967087,19.187292
1.9084034,19.803421
1.1762676,18.780987
2.1009455,14.017799
,20.131098
1.1389675,18.474562
1.1697407,17.888315
,19.562288
,18.758978
0.755949,19.687984
1.2438183,19.242867
,20.360874
2.4622564,13.558187
2.1340904,20.731695
2.5372791,15.193485
,20.311975
2.318142,19.33386
1.4629622,16.259981
1.9598942,20.122572
1.7374763,19.877861
3.2936296,15.930192
1.4155502,19.41853
1.5926914,19.61603
,20.685997
2.5795555,14.439927
3.2537823,17.00851
-0.3320999,14.510288
1.1406727,10.95339
1.5634155,20.962616
1.753727,12.247254
1.6876831,20.686924
2.5926409,15.23172
1.4896736,20.282291
1.922926,20.478868
2.9617844,12.748354
1.6220837,10.68237
2.8881893,16.871225
1.0793276,10.92304
2.0812082,10.842688
2.072029,18.735535
1.6912575,20.433393
2.014389,20.07956
,20.941977
2.3626556,19.537136
2.649681,20.73227
2.5585155,18.684351
2.8237677,16.847038
,20.611855
2.470995,14.907612
2.1539602,11.715206
3.6436405,16.033258
,20.391998
1.6619167,20.548231
2.8078241,15.525169
2.6414566,14.516078
3.1039667,16.544165
3.6941986,19.249723
0.5195079,4.941089
1.9322052,20.002838
2.9242096,15.598973
,19.91295
1.4590015,20.380238
2.8702688,16.463326
1.2020283,20.073246
,18.984285
,17.510883
,20.446299
,20.303146
2.2795067,18.73329
2.273409,20.002867
1.1340389,19.252474
1.2399616,18.248865
1.9623661,18.921633
1.498105,11.101594
2.8052073,15.629109
4.1903,17.425634
,20.019678
2.5614376,14.632032
2.190443,10.405091
1.0233688,19.055302
,20.357101
1.1846704,10.179047
,20.581701
0.728775,20.46114
1.2168598,19.795166
,20.104609
2.8431215,13.012861
1.2657957,9.700393
1.2407265,18.780382
1.2006626,19.5039
1.317812,19.892443
2.321865,13.599778
1.2847347,19.940485
,18.977995
1.9376049,19.482712
3.0885544,16.285686
,18.9644
1.8087234,20.132015
2.2911768,14.220651
0.6211209,7.4176855
,20.265276
1.1965027,20.071127
1.6253014,20.592447
,19.7259
0.58696556,20.322157
0.5990157,7.981087
,19.092995
1.4993572,11.404994
3.001275,15.692774
1.0432348,10.2955675
2.5852509,13.640716
1.8156357,20.66804
1.0732613,18.189426
1.6807079,19.935966
1.7272301,20.736568
,19.402554
1.7605476,20.959967
1.5508842,20.105885
0.82022476,9.273682
3.2327137,16.79788
2.1315994,13.325334
2.2226524,20.504898
1.779602,18.896027
,19.75343
1.058609,20.207417
3.1794033,16.435987
2.2717972,13.853782
1.183383,12.470235
,18.644415
1.893671,13.185667
2.5059547,18.466671
2.6550894,15.0535555
2.0464907,13.812281
,19.776257
0.7065067,20.626778
1.5738373,20.946672
2.137764,20.939415
3.154007,16.395365
1.4124298,20.032887
2.6852598,11.311549
,18.481092
3.1849184,16.103655
,20.508347
2.591484,12.984206
2.2518768,19.822943
,19.748825
2.5698042,10.861935
2.3648863,14.8460045
3.1778698,16.903069
2.6585846,15.376355
2.3347206,20.318464
2.663454,14.644152
2.5983677,14.097156
-0.11321211,5.2251368
1.7841072,20.599306
3.84838,16.352573
1.9736156,20.483656
2.2464485,13.98296
1.1058064,20.034937
1.6347332,20.253958
1.3403587,19.942337
2.0445995,20.80793
0.8945012,8.3399315
2.6438599,19.449627
1.6083069,20.449251
1.5234842,11.295284
1.9127445,12.204208
2.6433945,19.728458
2.1054258,12.084893
2.2393513,20.45741
2.8862648,15.015983
,19.851917
1.4195557,20.519085
1.7293358,20.05473
2.1039762,13.623418
,20.564686
1.2155418,20.62658
,18.569105
1.2975941,19.04493
0.88626623,7.346032
2.3755093,20.805296
,20.046673
2.337061,19.55264
1.8255138,20.180191
1.0146809,19.191147
0.96250916,20.646996
3.5265446,19.859623
1.3615608,10.900341
1.4846134,19.810183
2.7804832,20.033712
1.7152901,19.361622
1.9233541,12.4990835
2.366764,14.169015
1.1679497,20.914509
1.4482021,20.95025
2.4795437,20.945501
1.9256077,20.19196
1.4135551,20.399424
1.567769,12.235518
,18.908115
2.6031113,20.499615
4.633589,18.925695
1.021555,18.976753
2.833418,19.932508
2.1735897,14.232194
3.5858517,18.345982
2.2425842,20.816126
1.1848526,19.515217
1.8006458,19.212202
0.5458946,20.457582
1.810049,20.334126
1.0192108,19.988472
2.747796,16.910248
3.0625954,16.138952
2.3206177,20.556587
1.4896297,19.632284
2.8582382,14.934264
1.478199,20.93976
1.4172897,20.635754
2.8105736,15.707102
1.8060417,19.63058
3.455411,16.71339
2.4779902,14.335203
3.1519241,14.233072
2.7114267,12.80939
3.4753132,18.778027
1.584486,20.282167
2.4286242,13.898555
2.3711405,14.90695
1.0601807,20.46701
2.0631218,20.384516
1.9630852,12.239302
3.7939644,16.921585
2.5809784,15.328234
1.6191387,20.191666
1.1023197,20.021423
1.2101517,19.490639
1.5491123,20.226913
2.4670515,13.794402
2.6541672,13.867735
2.941844,15.697871
1.8990908,15.872407
-0.31360245,20.973705
1.4493237,19.628223
1.3291683,20.088242
1.3583393,20.238571
2.1888523,18.910728
,20.649622
1.3443584,20.854996
,20.325777
2.5905619,15.703013
,19.304571
,19.901775
,20.203424
3.3700237,16.41415
1.624424,11.1862545
2.7118416,20.734854
0.86095715,12.064674
2.6741953,15.162993
1.9480591,19.886513
2.4017096,10.546151
1.9732094,20.355951
1.6306877,19.288
2.4616003,13.987383
2.4782238,15.185474
2.8507223,15.450244
2.826683,19.153421
1.7889996,20.00292
1.5752926,20.331385
,20.865007
1.2601585,20.494602
2.349718,19.886513
2.0125847,20.263678
2.6175938,20.533947
1.3223763,20.054472
2.202773,11.916155
1.9039202,12.0919
3.0985136,15.590141
0.988287,9.812375
2.7182722,15.419734
1.2248135,20.377234
1.4875069,20.058475
2.397581,20.98526
1.2880783,20.529102
0.90380096,15.863796
1.7325916,20.834034
,19.984406
2.6335258,20.643244
3.102929,16.947311
1.2519817,19.08643
1.5229387,10.957815
2.5254307,15.345343
0.12240219,19.72103
0.85254097,20.67106
,20.080458
3.1427803,18.440275
1.760026,12.816325
3.0448017,17.379847
0.7621851,9.500734
2.4481049,14.350086
,20.696545
,20.014833
,20.734028
1.9920673,20.902035
2.5939636,14.804284
2.3074856,20.123816
0.6545296,19.158367
2.3998384,15.162214
1.5930519,12.189068
2.8363476,15.58377
3.8059835,16.645834
2.7827568,16.456837
1.4347,20.303337
3.0512943,14.088888
1.168787,19.479744
1.3083534,20.443699
2.6613178,15.472011
,20.30988
2.1923008,20.281868
1.8496952,20.213425
1.9676399,20.073648
0.6121731,19.11324
2.6057882,14.99227
1.5171471,20.455322
1.6169243,20.466322
3.2478151,17.255186
,19.466667
1.739214,19.588058
3.5436268,18.77056
1.5365753,20.173326
2.017397,20.269522
3.3932705,18.028389
2.8919563,15.66834
,18.732906
2.417882,14.9897995
1.6941566,19.466473
1.389492,10.950777
2.236866,20.531311
2.4469976,14.310582
3.3849888,17.85426
1.4442673,18.975357
1.4645224,10.704277
1.8003979,20.210993
1.9087124,20.050611
,19.851944
2.006342,19.855366
1.9201279,20.89013
1.809061,19.987087
1.1415024,9.622684
1.2711143,20.612179
1.8684425,20.090895
2.1571083,20.5884
1.2150173,20.567127
0.6000767,7.292166
2.559287,14.535781
1.773551,12.473633
3.4079037,17.814672
0.94454,10.193654
3.742981,19.342201
1.3378525,20.289566
1.5597134,20.175144
2.9942255,14.403973
,20.15384
0.96994686,9.455248
2.7533484,13.763806
2.8202791,16.272873
2.3661108,12.175617
1.7235088,12.208506
,18.609562
2.6962643,16.467066
2.604103,18.57214
1.5949097,19.964396
2.2028465,20.704988
2.5628357,20.854227
1.3422756,20.071243
3.4110336,17.736294
2.474865,14.761892
3.1445427,19.765463
,20.773293
1.3051586,20.483343
1.5559864,19.534412
3.4112854,16.452093
1.5834255,19.91769
1.9973621,19.01666
,20.614908
2.1104164,13.831098
2.8137503,15.360659
1.6544285,19.48076
2.592702,15.216786
1.1720505,19.106808
2.8589697,13.974497
,19.461178
1.6167011,20.052402
1.4415646,20.137989
2.1459408,20.220898
0.8431959,9.530993
1.8721924,20.23376
0.5041256,20.629591
2.1002998,19.490408
2.9045553,15.9919615
2.6101398,20.353611
